"Hugo_Symbol","Tumor_Sample_Barcode","Variant_Classification","Variant_Type","Cytoband","key","cito","N_samples","total","Fract"
"MIR339","sgit-st100-01-000-001","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"LOC100288524","sgit-st100-01-000-001","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MIR4648","sgit-st100-01-000-001","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MIR4655","sgit-st100-01-000-001","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"MIR4656","sgit-st100-01-000-001","Amp","CNV","AP_3:7p22.3","Amp_AP_3:7p22.3","7p22.3",6,11,0.545454545454545
"hsa-mir-567","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"hsa-mir-4273","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"hsa-mir-1324","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"hsa-mir-1284","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"hsa-mir-3136","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"hsa-mir-4272","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ALCAM","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ATP6V1A","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CBLB","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CD47","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"COL8A1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CPOX","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"DRD3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"EPHA3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FHIT","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GBE1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GPR15","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GPR27","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"HTR1F","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MITF","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CD200","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CNTN3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"POU1F1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PROS1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PTPRG","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ROBO1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ROBO2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"RPL24","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ATXN7","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"TMF1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ZNF80","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CGGBP1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CADPS","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SUCLG2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"UBA3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MAGI1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GUCA1C","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"DZIP3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PSMD6","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"TOMM70A","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CD96","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"TFG","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ST3GAL6","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ARL6IP5","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"HHLA2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FILIP1L","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MYH15","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PDZRN3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FRMD4B","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"RYBP","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"C3orf17","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ABI3BP","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PVRL3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CHMP2B","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LRIG1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5K1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5H1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FOXP1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ZBTB11","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MORC1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GTPBP8","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"TAGLN3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"TRAT1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"IMPG2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GRAMD1C","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SIDT1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"RG9MTD1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SLC35A5","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"TMEM45A","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FEZF2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"IFT57","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"EBLN2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SHQ1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"DPPA4","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ZNF654","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ABHD10","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"TBC1D23","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"WDR52","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LMOD3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CLDND1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"NIT2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"BBX","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ADAMTS9","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PCNP","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SENP7","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"C3orf14","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"KIAA1407","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"KIAA1524","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PROK2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"NSUN3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"NFKBIZ","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ATG3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5H6","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5H2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ZBED2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CEP97","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"C3orf52","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"QTRTD1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"THOC7","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"NAA50","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5AC2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ID2B","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ARL6","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"C3orf26","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"KBTBD8","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"RETNLB","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CCDC54","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MINA","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GPR128","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PHLDB2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"BOC","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FAM55C","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SLC25A26","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ZPLD1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CD200R1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"DCBLD2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FAM172BP","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"C3orf49","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SNTN","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SYNPR","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FAM19A4","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC151658","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"DPPA2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CCDC80","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"BTLA","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PPP4R2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SPICE1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC152225","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PRICKLE2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ARL13B","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"DHFRL1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GABRR3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC201617","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"KIAA2018","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CADM2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ZDHHC23","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC255025","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PLCXD2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GCET2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"C3orf64","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC285205","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"EPHA6","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"C3orf38","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"SLC9A10","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC285359","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC285401","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"EIF4E3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC344595","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"TMPRSS7","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"CD200R1L","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LNP1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"VGLL3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC401074","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FLJ22763","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FLJ25363","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5K2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5H14","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5H15","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5K3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"OR5K4","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FAM19A1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"STX19","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC440970","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"TMEM30C","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FLJ20518","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LINC00488","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FAM86DP","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR548A2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR548A3","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR567","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"GXYLT2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC100009676","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ZNF717","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC100287879","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"FRG2C","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR1284","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR1324","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC100302640","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR548G","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR3136","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR4272","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR4273","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR3921","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"PVRL3-AS1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC100506994","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC100507062","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"ADAMTS9-AS2","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR4795","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR4444-1","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"MIR4446","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"LOC100652759","sgit-st100-01-000-001","Del","CNV","DP_1:3q13.31","Del_DP_1:3q13.31","3q13.31",3,11,0.272727272727273
"RCBTB2","sgit-st100-01-000-001","Del","CNV","DP_2:13q14.2","Del_DP_2:13q14.2","13q14.2",7,11,0.636363636363636
"MLNR","sgit-st100-01-000-001","Del","CNV","DP_2:13q14.2","Del_DP_2:13q14.2","13q14.2",7,11,0.636363636363636
